,Model,Prediction,Target,Male
632,ConvNet_1,0.0,0.0,Male
633,ConvNet_1,0.0,0.0,Not Male
634,ConvNet_1,0.0,0.0,Male
635,ConvNet_1,1.0,0.0,Not Male
636,ConvNet_1,0.0,1.0,Not Male
637,ConvNet_1,0.0,1.0,Not Male
638,ConvNet_1,0.0,0.0,Male
639,ConvNet_1,1.0,0.0,Not Male
640,ConvNet_1,1.0,1.0,Male
641,ConvNet_1,0.0,0.0,Not Male
642,ConvNet_1,0.0,1.0,Male
643,ConvNet_1,0.0,0.0,Male
644,ConvNet_1,1.0,1.0,Not Male
645,ConvNet_1,1.0,0.0,Not Male
646,ConvNet_1,1.0,1.0,Not Male
647,ConvNet_1,0.0,0.0,Male
648,ConvNet_1,0.0,0.0,Not Male
649,ConvNet_1,1.0,1.0,Not Male
650,ConvNet_1,0.0,0.0,Male
651,ConvNet_1,1.0,1.0,Male
652,ConvNet_1,0.0,0.0,Not Male
653,ConvNet_1,1.0,1.0,Male
654,ConvNet_1,1.0,1.0,Male
655,ConvNet_1,1.0,1.0,Male
656,ConvNet_2,0.0,1.0,Male
657,ConvNet_2,1.0,1.0,Male
658,ConvNet_2,0.0,1.0,Not Male
659,ConvNet_2,0.0,0.0,Male
660,ConvNet_2,0.0,0.0,Not Male
661,ConvNet_2,0.0,1.0,Not Male
662,ConvNet_2,1.0,1.0,Not Male
663,ConvNet_2,1.0,1.0,Not Male
664,ConvNet_2,1.0,1.0,Male
665,ConvNet_2,1.0,0.0,Not Male
666,ConvNet_2,1.0,1.0,Not Male
667,ConvNet_2,1.0,0.0,Male
668,ConvNet_2,1.0,0.0,Not Male
669,ConvNet_2,0.0,0.0,Not Male
670,ConvNet_2,0.0,0.0,Not Male
671,ConvNet_2,1.0,1.0,Not Male
672,ConvNet_2,0.0,1.0,Male
673,ConvNet_2,1.0,1.0,Not Male
674,ConvNet_2,0.0,0.0,Male
675,ConvNet_2,0.0,1.0,Not Male
676,ConvNet_2,0.0,0.0,Not Male
677,ConvNet_2,0.0,0.0,Not Male
678,ConvNet_2,1.0,1.0,Not Male
679,ConvNet_2,1.0,1.0,Male
680,ConvNet_2,0.0,0.0,Male
681,ConvNet_2,1.0,0.0,Not Male
682,ConvNet_2,0.0,1.0,Not Male
683,ConvNet_2,0.0,0.0,Male
684,ConvNet_2,1.0,1.0,Male
685,ConvNet_2,1.0,0.0,Male
686,ConvNet_2,0.0,0.0,Male
687,ConvNet_2,1.0,1.0,Not Male
688,ConvNet_2,1.0,1.0,Male
689,ConvNet_2,1.0,1.0,Not Male
690,ConvNet_2,1.0,1.0,Male
691,ConvNet_2,0.0,0.0,Male
692,ConvNet_2,1.0,0.0,Male
693,ConvNet_2,1.0,1.0,Not Male
694,ConvNet_2,1.0,1.0,Not Male
695,ConvNet_2,1.0,1.0,Not Male
696,ConvNet_2,0.0,1.0,Not Male
697,ConvNet_2,0.0,0.0,Male
698,ConvNet_2,0.0,1.0,Not Male
699,ConvNet_2,1.0,1.0,Male
700,ConvNet_2,1.0,1.0,Not Male
701,ConvNet_2,0.0,1.0,Not Male
702,ConvNet_2,0.0,1.0,Male
703,ConvNet_2,1.0,1.0,Not Male
704,ConvNet_2,0.0,0.0,Not Male
705,ConvNet_2,0.0,1.0,Male
706,ConvNet_2,1.0,1.0,Male
707,ConvNet_2,1.0,1.0,Male
708,ConvNet_2,1.0,0.0,Not Male
709,ConvNet_2,0.0,0.0,Not Male
710,ConvNet_2,1.0,0.0,Not Male
711,ConvNet_2,1.0,1.0,Male
712,ConvNet_2,0.0,1.0,Not Male
713,ConvNet_2,1.0,1.0,Not Male
714,ConvNet_2,1.0,1.0,Male
715,ConvNet_2,1.0,1.0,Not Male
716,ConvNet_2,0.0,1.0,Not Male
717,ConvNet_2,0.0,0.0,Male
718,ConvNet_2,0.0,0.0,Male
719,ConvNet_2,1.0,1.0,Not Male
720,ConvNet_2,0.0,0.0,Not Male
721,ConvNet_2,0.0,0.0,Not Male
722,ConvNet_2,1.0,1.0,Male
723,ConvNet_2,0.0,0.0,Not Male
724,ConvNet_2,1.0,1.0,Not Male
725,ConvNet_2,0.0,0.0,Not Male
726,ConvNet_2,1.0,1.0,Male
727,ConvNet_2,0.0,0.0,Male
728,ConvNet_2,1.0,1.0,Male
729,ConvNet_2,0.0,0.0,Male
730,ConvNet_2,1.0,1.0,Male
731,ConvNet_2,1.0,1.0,Not Male
732,ConvNet_2,1.0,0.0,Male
733,ConvNet_2,1.0,1.0,Male
734,ConvNet_2,1.0,1.0,Male
735,ConvNet_2,0.0,0.0,Male
736,ConvNet_2,0.0,0.0,Not Male
737,ConvNet_2,1.0,1.0,Male
738,ConvNet_2,1.0,1.0,Not Male
739,ConvNet_2,0.0,0.0,Not Male
740,ConvNet_2,1.0,1.0,Not Male
741,ConvNet_2,0.0,0.0,Male
742,ConvNet_2,1.0,1.0,Male
743,ConvNet_2,1.0,1.0,Male
744,ConvNet_2,0.0,0.0,Male
745,ConvNet_2,0.0,0.0,Not Male
746,ConvNet_2,0.0,0.0,Not Male
747,ConvNet_2,0.0,1.0,Not Male
748,ConvNet_2,1.0,1.0,Male
749,ConvNet_2,1.0,1.0,Male
750,ConvNet_2,1.0,1.0,Male
751,ConvNet_2,1.0,0.0,Not Male
752,ConvNet_2,0.0,0.0,Not Male
753,ConvNet_2,0.0,0.0,Not Male
754,ConvNet_2,0.0,0.0,Not Male
755,ConvNet_2,1.0,1.0,Not Male
756,ConvNet_2,1.0,0.0,Not Male
757,ConvNet_2,1.0,1.0,Not Male
758,ConvNet_2,1.0,1.0,Male
759,ConvNet_2,0.0,0.0,Male
760,ConvNet_2,1.0,1.0,Not Male
761,ConvNet_2,0.0,0.0,Male
762,ConvNet_2,1.0,1.0,Male
763,ConvNet_2,1.0,0.0,Not Male
764,ConvNet_2,0.0,0.0,Male
765,ConvNet_2,0.0,0.0,Not Male
766,ConvNet_2,1.0,1.0,Male
767,ConvNet_2,0.0,0.0,Not Male
768,ConvNet_2,1.0,1.0,Not Male
769,ConvNet_2,1.0,1.0,Male
770,ConvNet_2,1.0,0.0,Male
771,ConvNet_2,1.0,1.0,Male
772,ConvNet_2,0.0,0.0,Not Male
773,ConvNet_2,1.0,1.0,Not Male
774,ConvNet_2,0.0,0.0,Male
775,ConvNet_2,0.0,1.0,Male
776,ConvNet_2,1.0,0.0,Male
777,ConvNet_2,0.0,1.0,Male
778,ConvNet_2,1.0,0.0,Male
779,ConvNet_2,0.0,0.0,Male
780,ConvNet_2,1.0,1.0,Not Male
781,ConvNet_2,0.0,0.0,Not Male
782,ConvNet_2,1.0,0.0,Male
783,ConvNet_2,0.0,1.0,Male
784,ConvNet_2,0.0,0.0,Not Male
785,ConvNet_2,0.0,1.0,Male
786,ConvNet_2,1.0,1.0,Male
787,ConvNet_2,0.0,0.0,Male
788,ConvNet_2,0.0,1.0,Not Male
789,ConvNet_2,1.0,0.0,Not Male
790,ConvNet_2,1.0,1.0,Not Male
791,ConvNet_2,0.0,0.0,Male
792,ConvNet_2,0.0,0.0,Male
793,ConvNet_2,1.0,1.0,Not Male
794,ConvNet_2,1.0,1.0,Male
795,ConvNet_2,0.0,1.0,Not Male
796,ConvNet_2,1.0,1.0,Not Male
797,ConvNet_2,1.0,1.0,Not Male
798,ConvNet_2,0.0,0.0,Male
799,ConvNet_2,0.0,0.0,Male
800,ConvNet_2,0.0,0.0,Not Male
801,ConvNet_2,1.0,1.0,Not Male
802,ConvNet_2,1.0,1.0,Male
803,ConvNet_2,1.0,0.0,Not Male
804,ConvNet_2,0.0,1.0,Not Male
805,ConvNet_2,0.0,0.0,Male
806,ConvNet_2,0.0,0.0,Male
807,ConvNet_2,1.0,0.0,Not Male
808,ConvNet_2,0.0,0.0,Not Male
809,ConvNet_2,1.0,1.0,Not Male
810,ConvNet_2,0.0,1.0,Not Male
811,ConvNet_2,0.0,0.0,Male
812,ConvNet_2,0.0,1.0,Male
813,ConvNet_2,1.0,1.0,Male
814,ConvNet_2,1.0,1.0,Not Male
815,ConvNet_2,1.0,1.0,Not Male
816,ConvNet_2,1.0,1.0,Male
817,ConvNet_2,0.0,1.0,Male
818,ConvNet_2,1.0,1.0,Male
819,ConvNet_2,1.0,0.0,Not Male
820,ConvNet_2,0.0,0.0,Male
821,ConvNet_2,0.0,1.0,Male
822,ConvNet_2,0.0,0.0,Male
823,ConvNet_2,1.0,0.0,Male
824,ConvNet_2,1.0,1.0,Male
825,ConvNet_2,0.0,0.0,Male
826,ConvNet_2,1.0,0.0,Male
827,ConvNet_2,0.0,1.0,Male
828,ConvNet_2,1.0,1.0,Not Male
829,ConvNet_2,1.0,1.0,Not Male
830,ConvNet_2,0.0,1.0,Male
831,ConvNet_2,1.0,1.0,Male
832,ConvNet_2,0.0,1.0,Not Male
833,ConvNet_2,1.0,1.0,Not Male
834,ConvNet_2,0.0,0.0,Not Male
835,ConvNet_2,0.0,0.0,Male
836,ConvNet_2,0.0,0.0,Not Male
837,ConvNet_2,1.0,1.0,Not Male
838,ConvNet_2,1.0,1.0,Male
839,ConvNet_2,0.0,0.0,Male
840,ConvNet_2,1.0,1.0,Male
841,ConvNet_2,0.0,0.0,Male
842,ConvNet_2,1.0,0.0,Not Male
843,ConvNet_2,1.0,1.0,Male
844,ConvNet_2,0.0,0.0,Not Male
845,ConvNet_2,0.0,1.0,Not Male
846,ConvNet_2,0.0,0.0,Male
847,ConvNet_2,0.0,0.0,Male
848,ConvNet_2,0.0,0.0,Not Male
849,ConvNet_2,1.0,0.0,Male
850,ConvNet_2,0.0,1.0,Not Male
851,ConvNet_2,0.0,1.0,Not Male
852,ConvNet_2,1.0,1.0,Male
853,ConvNet_2,1.0,1.0,Male
854,ConvNet_2,0.0,0.0,Male
855,ConvNet_2,1.0,1.0,Not Male
856,ConvNet_2,0.0,0.0,Male
857,ConvNet_2,1.0,0.0,Not Male
858,ConvNet_2,0.0,0.0,Not Male
859,ConvNet_2,1.0,1.0,Not Male
860,ConvNet_2,0.0,1.0,Male
861,ConvNet_2,1.0,0.0,Not Male
862,ConvNet_2,1.0,1.0,Not Male
863,ConvNet_2,0.0,0.0,Male
864,ConvNet_2,1.0,1.0,Not Male
865,ConvNet_2,0.0,0.0,Not Male
866,ConvNet_2,1.0,1.0,Male
867,ConvNet_2,0.0,1.0,Not Male
868,ConvNet_2,1.0,1.0,Not Male
869,ConvNet_2,0.0,1.0,Male
870,ConvNet_2,0.0,0.0,Not Male
871,ConvNet_2,1.0,0.0,Not Male
872,ConvNet_2,0.0,1.0,Male
873,ConvNet_2,0.0,0.0,Male
874,ConvNet_2,1.0,1.0,Not Male
875,ConvNet_2,0.0,1.0,Not Male
876,ConvNet_2,0.0,0.0,Not Male
877,ConvNet_2,0.0,0.0,Not Male
878,ConvNet_2,1.0,0.0,Male
879,ConvNet_2,1.0,1.0,Not Male
880,ConvNet_2,0.0,0.0,Not Male
881,ConvNet_2,1.0,1.0,Not Male
882,ConvNet_2,0.0,0.0,Not Male
883,ConvNet_2,0.0,1.0,Male
884,ConvNet_2,0.0,0.0,Not Male
885,ConvNet_2,1.0,0.0,Not Male
886,ConvNet_2,1.0,0.0,Not Male
887,ConvNet_2,1.0,1.0,Not Male
888,ConvNet_2,0.0,0.0,Male
889,ConvNet_2,1.0,1.0,Male
890,ConvNet_2,0.0,1.0,Not Male
891,ConvNet_2,0.0,0.0,Not Male
892,ConvNet_2,0.0,0.0,Male
893,ConvNet_2,0.0,0.0,Not Male
894,ConvNet_2,0.0,0.0,Male
895,ConvNet_2,1.0,1.0,Not Male
896,ConvNet_2,1.0,1.0,Not Male
897,ConvNet_2,1.0,1.0,Not Male
898,ConvNet_2,1.0,0.0,Not Male
899,ConvNet_2,0.0,0.0,Not Male
900,ConvNet_2,0.0,0.0,Male
901,ConvNet_2,0.0,0.0,Not Male
902,ConvNet_2,0.0,1.0,Not Male
903,ConvNet_2,1.0,1.0,Male
904,ConvNet_2,1.0,1.0,Not Male
905,ConvNet_2,1.0,1.0,Not Male
906,ConvNet_2,1.0,0.0,Male
907,ConvNet_2,0.0,1.0,Not Male
908,ConvNet_2,1.0,1.0,Male
909,ConvNet_2,0.0,0.0,Male
910,ConvNet_2,0.0,0.0,Not Male
911,ConvNet_2,1.0,1.0,Not Male
912,ConvNet_2,0.0,0.0,Not Male
913,ConvNet_2,0.0,0.0,Not Male
914,ConvNet_2,0.0,0.0,Not Male
915,ConvNet_2,0.0,0.0,Male
916,ConvNet_2,0.0,0.0,Not Male
917,ConvNet_2,1.0,1.0,Not Male
918,ConvNet_2,0.0,0.0,Not Male
919,ConvNet_2,1.0,1.0,Male
920,ConvNet_2,1.0,1.0,Not Male
921,ConvNet_2,0.0,0.0,Not Male
922,ConvNet_2,0.0,1.0,Not Male
923,ConvNet_2,0.0,0.0,Not Male
924,ConvNet_2,1.0,1.0,Not Male
925,ConvNet_2,0.0,0.0,Not Male
926,ConvNet_2,0.0,0.0,Not Male
927,ConvNet_2,1.0,1.0,Not Male
928,ConvNet_2,0.0,0.0,Male
929,ConvNet_2,1.0,1.0,Male
930,ConvNet_2,0.0,1.0,Male
931,ConvNet_2,1.0,1.0,Male
932,ConvNet_2,0.0,0.0,Male
933,ConvNet_2,0.0,0.0,Not Male
934,ConvNet_2,0.0,0.0,Male
935,ConvNet_2,0.0,1.0,Not Male
936,ConvNet_2,0.0,0.0,Not Male
937,ConvNet_2,1.0,1.0,Male
938,ConvNet_2,1.0,1.0,Male
939,ConvNet_2,1.0,1.0,Not Male
940,ConvNet_2,0.0,1.0,Not Male
941,ConvNet_2,0.0,0.0,Male
942,ConvNet_2,0.0,0.0,Male
943,ConvNet_2,0.0,1.0,Not Male
944,ConvNet_2,1.0,1.0,Male
945,ConvNet_2,1.0,1.0,Male
946,ConvNet_2,1.0,1.0,Male
947,ConvNet_2,1.0,1.0,Not Male
948,ConvNet_2,1.0,1.0,Not Male
949,ConvNet_2,1.0,1.0,Not Male
950,ConvNet_2,1.0,0.0,Not Male
951,ConvNet_2,1.0,1.0,Male
952,ConvNet_2,1.0,1.0,Not Male
953,ConvNet_2,1.0,1.0,Male
954,ConvNet_2,0.0,0.0,Not Male
955,ConvNet_2,0.0,0.0,Not Male
956,ConvNet_2,1.0,1.0,Male
957,ConvNet_2,0.0,1.0,Not Male
958,ConvNet_2,0.0,1.0,Not Male
959,ConvNet_2,0.0,0.0,Male
960,ConvNet_2,1.0,0.0,Male
961,ConvNet_2,0.0,0.0,Not Male
962,ConvNet_2,0.0,0.0,Male
963,ConvNet_2,1.0,0.0,Not Male
964,ConvNet_2,0.0,1.0,Not Male
965,ConvNet_2,0.0,1.0,Not Male
966,ConvNet_2,0.0,0.0,Male
967,ConvNet_2,1.0,0.0,Not Male
968,ConvNet_2,1.0,1.0,Male
969,ConvNet_2,0.0,0.0,Not Male
970,ConvNet_2,0.0,1.0,Male
971,ConvNet_2,0.0,0.0,Male
972,ConvNet_2,1.0,1.0,Not Male
973,ConvNet_2,1.0,0.0,Not Male
974,ConvNet_2,1.0,1.0,Not Male
975,ConvNet_2,0.0,0.0,Male
976,ConvNet_2,0.0,0.0,Not Male
977,ConvNet_2,1.0,1.0,Not Male
978,ConvNet_2,0.0,0.0,Male
979,ConvNet_2,1.0,1.0,Male
980,ConvNet_2,0.0,0.0,Not Male
981,ConvNet_2,1.0,1.0,Male
982,ConvNet_2,1.0,1.0,Male
983,ConvNet_2,1.0,1.0,Male
984,ConvNet_3,0.0,1.0,Male
985,ConvNet_3,1.0,1.0,Male
986,ConvNet_3,0.0,1.0,Not Male
987,ConvNet_3,0.0,0.0,Male
988,ConvNet_3,0.0,0.0,Not Male
989,ConvNet_3,0.0,1.0,Not Male
990,ConvNet_3,0.0,1.0,Not Male
991,ConvNet_3,1.0,1.0,Not Male
992,ConvNet_3,1.0,1.0,Male
993,ConvNet_3,1.0,0.0,Not Male
994,ConvNet_3,1.0,1.0,Not Male
995,ConvNet_3,1.0,0.0,Male
996,ConvNet_3,1.0,0.0,Not Male
997,ConvNet_3,0.0,0.0,Not Male
998,ConvNet_3,1.0,0.0,Not Male
999,ConvNet_3,1.0,1.0,Not Male
1000,ConvNet_3,1.0,1.0,Male
1001,ConvNet_3,1.0,1.0,Not Male
1002,ConvNet_3,0.0,0.0,Male
1003,ConvNet_3,0.0,1.0,Not Male
1004,ConvNet_3,0.0,0.0,Not Male
1005,ConvNet_3,0.0,0.0,Not Male
1006,ConvNet_3,1.0,1.0,Not Male
1007,ConvNet_3,1.0,1.0,Male
1008,ConvNet_3,0.0,0.0,Male
1009,ConvNet_3,1.0,0.0,Not Male
1010,ConvNet_3,0.0,1.0,Not Male
1011,ConvNet_3,0.0,0.0,Male
1012,ConvNet_3,1.0,1.0,Male
1013,ConvNet_3,1.0,0.0,Male
1014,ConvNet_3,0.0,0.0,Male
1015,ConvNet_3,1.0,1.0,Not Male
1016,ConvNet_3,1.0,1.0,Male
1017,ConvNet_3,1.0,1.0,Not Male
1018,ConvNet_3,1.0,1.0,Male
1019,ConvNet_3,0.0,0.0,Male
1020,ConvNet_3,1.0,0.0,Male
1021,ConvNet_3,1.0,1.0,Not Male
1022,ConvNet_3,1.0,1.0,Not Male
1023,ConvNet_3,1.0,1.0,Not Male
1024,ConvNet_3,0.0,1.0,Not Male
1025,ConvNet_3,0.0,0.0,Male
1026,ConvNet_3,0.0,1.0,Not Male
1027,ConvNet_3,1.0,1.0,Male
1028,ConvNet_3,1.0,1.0,Not Male
1029,ConvNet_3,1.0,1.0,Not Male
1030,ConvNet_3,0.0,1.0,Male
1031,ConvNet_3,1.0,1.0,Not Male
1032,ConvNet_3,0.0,0.0,Not Male
1033,ConvNet_3,0.0,1.0,Male
1034,ConvNet_3,1.0,1.0,Male
1035,ConvNet_3,1.0,1.0,Male
1036,ConvNet_3,1.0,0.0,Not Male
1037,ConvNet_3,1.0,0.0,Not Male
1038,ConvNet_3,1.0,0.0,Not Male
1039,ConvNet_3,0.0,1.0,Male
1040,ConvNet_3,0.0,1.0,Not Male
1041,ConvNet_3,1.0,1.0,Not Male
1042,ConvNet_3,1.0,1.0,Male
1043,ConvNet_3,1.0,1.0,Not Male
1044,ConvNet_3,0.0,1.0,Not Male
1045,ConvNet_3,0.0,0.0,Male
1046,ConvNet_3,1.0,0.0,Male
1047,ConvNet_3,1.0,1.0,Not Male
1048,ConvNet_3,0.0,0.0,Not Male
1049,ConvNet_3,0.0,0.0,Not Male
1050,ConvNet_3,1.0,1.0,Male
1051,ConvNet_3,0.0,0.0,Not Male
1052,ConvNet_3,1.0,1.0,Not Male
1053,ConvNet_3,0.0,0.0,Not Male
1054,ConvNet_3,1.0,1.0,Male
1055,ConvNet_3,0.0,0.0,Male
1056,ConvNet_3,1.0,1.0,Male
1057,ConvNet_3,1.0,0.0,Male
1058,ConvNet_3,1.0,1.0,Male
1059,ConvNet_3,1.0,1.0,Not Male
1060,ConvNet_3,1.0,0.0,Male
1061,ConvNet_3,1.0,1.0,Male
1062,ConvNet_3,1.0,1.0,Male
1063,ConvNet_3,0.0,0.0,Male
1064,ConvNet_3,0.0,0.0,Not Male
1065,ConvNet_3,1.0,1.0,Male
1066,ConvNet_3,1.0,1.0,Not Male
1067,ConvNet_3,0.0,0.0,Not Male
1068,ConvNet_3,1.0,1.0,Not Male
1069,ConvNet_3,0.0,0.0,Male
1070,ConvNet_3,1.0,1.0,Male
1071,ConvNet_3,1.0,1.0,Male
1072,ConvNet_3,1.0,0.0,Male
1073,ConvNet_3,0.0,0.0,Not Male
1074,ConvNet_3,0.0,0.0,Not Male
1075,ConvNet_3,0.0,1.0,Not Male
1076,ConvNet_3,1.0,1.0,Male
1077,ConvNet_3,1.0,1.0,Male
1078,ConvNet_3,1.0,1.0,Male
1079,ConvNet_3,0.0,0.0,Not Male
1080,ConvNet_3,0.0,0.0,Not Male
1081,ConvNet_3,0.0,0.0,Not Male
1082,ConvNet_3,0.0,0.0,Not Male
1083,ConvNet_3,1.0,1.0,Not Male
1084,ConvNet_3,1.0,0.0,Not Male
1085,ConvNet_3,1.0,1.0,Not Male
1086,ConvNet_3,0.0,1.0,Male
1087,ConvNet_3,0.0,0.0,Male
1088,ConvNet_3,1.0,1.0,Not Male
1089,ConvNet_3,1.0,0.0,Male
1090,ConvNet_3,1.0,1.0,Male
1091,ConvNet_3,0.0,0.0,Not Male
1092,ConvNet_3,0.0,0.0,Male
1093,ConvNet_3,0.0,0.0,Not Male
1094,ConvNet_3,1.0,1.0,Male
1095,ConvNet_3,0.0,0.0,Not Male
1096,ConvNet_3,1.0,1.0,Not Male
1097,ConvNet_3,1.0,1.0,Male
1098,ConvNet_3,0.0,0.0,Male
1099,ConvNet_3,1.0,1.0,Male
1100,ConvNet_3,0.0,0.0,Not Male
1101,ConvNet_3,1.0,1.0,Not Male
1102,ConvNet_3,0.0,0.0,Male
1103,ConvNet_3,0.0,1.0,Male
1104,ConvNet_3,0.0,0.0,Male
1105,ConvNet_3,0.0,1.0,Male
1106,ConvNet_3,1.0,0.0,Male
1107,ConvNet_3,0.0,0.0,Male
1108,ConvNet_3,0.0,1.0,Not Male
1109,ConvNet_3,0.0,0.0,Not Male
1110,ConvNet_3,1.0,0.0,Male
1111,ConvNet_3,0.0,1.0,Male
1112,ConvNet_3,0.0,0.0,Not Male
1113,ConvNet_3,0.0,1.0,Male
1114,ConvNet_3,1.0,1.0,Male
1115,ConvNet_3,0.0,0.0,Male
1116,ConvNet_3,0.0,1.0,Not Male
1117,ConvNet_3,0.0,0.0,Not Male
1118,ConvNet_3,1.0,1.0,Not Male
1119,ConvNet_3,0.0,0.0,Male
1120,ConvNet_3,0.0,0.0,Male
1121,ConvNet_3,1.0,1.0,Not Male
1122,ConvNet_3,1.0,1.0,Male
1123,ConvNet_3,1.0,1.0,Not Male
1124,ConvNet_3,1.0,1.0,Not Male
1125,ConvNet_3,1.0,1.0,Not Male
1126,ConvNet_3,0.0,0.0,Male
1127,ConvNet_3,0.0,0.0,Male
1128,ConvNet_3,0.0,0.0,Not Male
1129,ConvNet_3,1.0,1.0,Not Male
1130,ConvNet_3,1.0,1.0,Male
1131,ConvNet_3,1.0,0.0,Not Male
1132,ConvNet_3,0.0,1.0,Not Male
1133,ConvNet_3,0.0,0.0,Male
1134,ConvNet_3,0.0,0.0,Male
1135,ConvNet_3,1.0,0.0,Not Male
1136,ConvNet_3,0.0,0.0,Not Male
1137,ConvNet_3,1.0,1.0,Not Male
1138,ConvNet_3,1.0,1.0,Not Male
1139,ConvNet_3,0.0,0.0,Male
1140,ConvNet_3,1.0,1.0,Male
1141,ConvNet_3,1.0,1.0,Male
1142,ConvNet_3,1.0,1.0,Not Male
1143,ConvNet_3,0.0,1.0,Not Male
1144,ConvNet_3,1.0,1.0,Male
1145,ConvNet_3,0.0,1.0,Male
1146,ConvNet_3,1.0,1.0,Male
1147,ConvNet_3,1.0,0.0,Not Male
1148,ConvNet_3,0.0,0.0,Male
1149,ConvNet_3,0.0,1.0,Male
1150,ConvNet_3,0.0,0.0,Male
1151,ConvNet_3,1.0,0.0,Male
1152,ConvNet_3,1.0,1.0,Male
1153,ConvNet_3,0.0,0.0,Male
1154,ConvNet_3,1.0,0.0,Male
1155,ConvNet_3,0.0,1.0,Male
1156,ConvNet_3,0.0,1.0,Not Male
1157,ConvNet_3,1.0,1.0,Not Male
1158,ConvNet_3,0.0,1.0,Male
1159,ConvNet_3,1.0,1.0,Male
1160,ConvNet_3,1.0,1.0,Not Male
1161,ConvNet_3,1.0,1.0,Not Male
1162,ConvNet_3,0.0,0.0,Not Male
1163,ConvNet_3,1.0,0.0,Male
1164,ConvNet_3,0.0,0.0,Not Male
1165,ConvNet_3,1.0,1.0,Not Male
1166,ConvNet_3,1.0,1.0,Male
1167,ConvNet_3,0.0,0.0,Male
1168,ConvNet_3,1.0,1.0,Male
1169,ConvNet_3,0.0,0.0,Male
1170,ConvNet_3,0.0,0.0,Not Male
1171,ConvNet_3,1.0,1.0,Male
1172,ConvNet_3,0.0,0.0,Not Male
1173,ConvNet_3,0.0,1.0,Not Male
1174,ConvNet_3,0.0,0.0,Male
1175,ConvNet_3,0.0,0.0,Male
1176,ConvNet_3,0.0,0.0,Not Male
1177,ConvNet_3,1.0,0.0,Male
1178,ConvNet_3,0.0,1.0,Not Male
1179,ConvNet_3,1.0,1.0,Not Male
1180,ConvNet_3,1.0,1.0,Male
1181,ConvNet_3,1.0,1.0,Male
1182,ConvNet_3,0.0,0.0,Male
1183,ConvNet_3,1.0,1.0,Not Male
1184,ConvNet_3,0.0,0.0,Male
1185,ConvNet_3,1.0,0.0,Not Male
1186,ConvNet_3,1.0,0.0,Not Male
1187,ConvNet_3,1.0,1.0,Not Male
1188,ConvNet_3,0.0,1.0,Male
1189,ConvNet_3,1.0,0.0,Not Male
1190,ConvNet_3,1.0,1.0,Not Male
1191,ConvNet_3,0.0,0.0,Male
1192,ConvNet_3,0.0,1.0,Not Male
1193,ConvNet_3,0.0,0.0,Not Male
1194,ConvNet_3,1.0,1.0,Male
1195,ConvNet_3,0.0,1.0,Not Male
1196,ConvNet_3,1.0,1.0,Not Male
1197,ConvNet_3,0.0,1.0,Male
1198,ConvNet_3,1.0,0.0,Not Male
1199,ConvNet_3,1.0,0.0,Not Male
1200,ConvNet_3,0.0,1.0,Male
1201,ConvNet_3,0.0,0.0,Male
1202,ConvNet_3,1.0,1.0,Not Male
1203,ConvNet_3,1.0,1.0,Not Male
1204,ConvNet_3,0.0,0.0,Not Male
1205,ConvNet_3,0.0,0.0,Not Male
1206,ConvNet_3,1.0,0.0,Male
1207,ConvNet_3,0.0,1.0,Not Male
1208,ConvNet_3,0.0,0.0,Not Male
1209,ConvNet_3,1.0,1.0,Not Male
1210,ConvNet_3,1.0,0.0,Not Male
1211,ConvNet_3,1.0,1.0,Male
1212,ConvNet_3,0.0,0.0,Not Male
1213,ConvNet_3,1.0,0.0,Not Male
1214,ConvNet_3,1.0,0.0,Not Male
1215,ConvNet_3,1.0,1.0,Not Male
1216,ConvNet_3,0.0,0.0,Male
1217,ConvNet_3,1.0,1.0,Male
1218,ConvNet_3,0.0,1.0,Not Male
1219,ConvNet_3,0.0,0.0,Not Male
1220,ConvNet_3,0.0,0.0,Male
1221,ConvNet_3,0.0,0.0,Not Male
1222,ConvNet_3,0.0,0.0,Male
1223,ConvNet_3,1.0,1.0,Not Male
1224,ConvNet_3,0.0,1.0,Not Male
1225,ConvNet_3,1.0,1.0,Not Male
1226,ConvNet_3,1.0,0.0,Not Male
1227,ConvNet_3,0.0,0.0,Not Male
1228,ConvNet_3,0.0,0.0,Male
1229,ConvNet_3,0.0,0.0,Not Male
1230,ConvNet_3,0.0,1.0,Not Male
1231,ConvNet_3,1.0,1.0,Male
1232,ConvNet_3,1.0,1.0,Not Male
1233,ConvNet_3,1.0,1.0,Not Male
1234,ConvNet_3,1.0,0.0,Male
1235,ConvNet_3,0.0,1.0,Not Male
1236,ConvNet_3,1.0,1.0,Male
1237,ConvNet_3,0.0,0.0,Male
1238,ConvNet_3,1.0,0.0,Not Male
1239,ConvNet_3,1.0,1.0,Not Male
1240,ConvNet_3,0.0,0.0,Not Male
1241,ConvNet_3,0.0,0.0,Not Male
1242,ConvNet_3,0.0,0.0,Not Male
1243,ConvNet_3,0.0,0.0,Male
1244,ConvNet_3,0.0,0.0,Not Male
1245,ConvNet_3,1.0,1.0,Not Male
1246,ConvNet_3,0.0,0.0,Not Male
1247,ConvNet_3,1.0,1.0,Male
1248,ConvNet_3,1.0,1.0,Not Male
1249,ConvNet_3,0.0,0.0,Not Male
1250,ConvNet_3,0.0,1.0,Not Male
1251,ConvNet_3,0.0,0.0,Not Male
1252,ConvNet_3,1.0,1.0,Not Male
