,Model,Prediction,Target,Male
6867,ConvNet_3,1.0,6.0,Not Male
6868,ConvNet_3,3.0,3.0,Male
6869,ConvNet_3,3.0,3.0,Male
6870,ConvNet_3,0.0,0.0,Not Male
6871,ConvNet_3,0.0,0.0,Male
6872,ConvNet_3,0.0,0.0,Male
6873,ConvNet_3,0.0,0.0,Male
6874,ConvNet_3,0.0,0.0,Not Male
6875,ConvNet_3,0.0,0.0,Not Male
6876,ConvNet_3,0.0,0.0,Male
6877,ConvNet_3,3.0,4.0,Male
6878,ConvNet_3,5.0,5.0,Male
6879,ConvNet_3,0.0,0.0,Not Male
6880,ConvNet_3,0.0,0.0,Male
6881,ConvNet_3,3.0,4.0,Not Male
6882,ConvNet_3,1.0,2.0,Male
6883,ConvNet_3,1.0,2.0,Male
6884,ConvNet_3,0.0,0.0,Male
6885,ConvNet_3,0.0,0.0,Not Male
6886,ConvNet_3,0.0,0.0,Not Male
6887,ConvNet_3,0.0,0.0,Not Male
6888,ConvNet_3,0.0,0.0,Not Male
6889,ConvNet_3,0.0,2.0,Not Male
6890,ConvNet_3,0.0,2.0,Not Male
6891,ConvNet_3,0.0,2.0,Not Male
6892,ConvNet_3,0.0,0.0,Male
6893,ConvNet_3,0.0,0.0,Male
6894,ConvNet_3,2.0,2.0,Not Male
6895,ConvNet_3,2.0,2.0,Not Male
6896,ConvNet_3,0.0,2.0,Not Male
6897,ConvNet_3,0.0,2.0,Not Male
6898,ConvNet_3,0.0,2.0,Not Male
6899,ConvNet_3,0.0,0.0,Male
6900,ConvNet_3,0.0,0.0,Male
6901,ConvNet_3,0.0,0.0,Male
6902,ConvNet_3,1.0,4.0,Male
6903,ConvNet_3,4.0,4.0,Male
6904,ConvNet_3,0.0,0.0,Not Male
6905,ConvNet_3,1.0,0.0,Not Male
6906,ConvNet_3,0.0,0.0,Not Male
6907,ConvNet_3,4.0,3.0,Male
6908,ConvNet_3,0.0,0.0,Not Male
6909,ConvNet_3,2.0,0.0,Male
6910,ConvNet_3,0.0,0.0,Male
6911,ConvNet_3,0.0,3.0,Not Male
6912,ConvNet_3,2.0,3.0,Not Male
6913,ConvNet_3,0.0,0.0,Male
6914,ConvNet_3,0.0,0.0,Not Male
6915,ConvNet_3,0.0,0.0,Not Male
6916,ConvNet_3,0.0,0.0,Not Male
6917,ConvNet_3,3.0,4.0,Male
6918,ConvNet_3,3.0,4.0,Male
6919,ConvNet_3,0.0,0.0,Male
6920,ConvNet_3,6.0,6.0,Not Male
6921,ConvNet_3,1.0,6.0,Not Male
6922,ConvNet_3,6.0,6.0,Not Male
6923,ConvNet_3,0.0,0.0,Not Male
6924,ConvNet_3,0.0,0.0,Not Male
6925,ConvNet_3,0.0,0.0,Not Male
6926,ConvNet_3,0.0,0.0,Male
6927,ConvNet_3,0.0,0.0,Male
6928,ConvNet_3,0.0,0.0,Male
6929,ConvNet_3,0.0,0.0,Not Male
6930,ConvNet_3,0.0,0.0,Not Male
6931,ConvNet_3,0.0,0.0,Not Male
6932,ConvNet_3,0.0,0.0,Not Male
6933,ConvNet_3,2.0,2.0,Not Male
6934,ConvNet_3,0.0,0.0,Male
6935,ConvNet_3,2.0,4.0,Not Male
6936,ConvNet_3,0.0,0.0,Male
6937,ConvNet_3,1.0,1.0,Not Male
6938,ConvNet_3,0.0,0.0,Not Male
6939,ConvNet_3,1.0,2.0,Not Male
6940,ConvNet_3,2.0,2.0,Not Male
6941,ConvNet_3,0.0,0.0,Not Male
6942,ConvNet_3,0.0,0.0,Not Male
6943,ConvNet_3,3.0,3.0,Male
6944,ConvNet_3,0.0,0.0,Male
6945,ConvNet_3,0.0,0.0,Not Male
6946,ConvNet_3,0.0,0.0,Not Male
6947,ConvNet_3,0.0,0.0,Not Male
6948,ConvNet_3,0.0,0.0,Male
6949,ConvNet_3,0.0,1.0,Male
6950,ConvNet_3,3.0,6.0,Male
6951,ConvNet_3,3.0,6.0,Male
6952,ConvNet_3,4.0,6.0,Male
6953,ConvNet_3,0.0,0.0,Male
6954,ConvNet_3,0.0,0.0,Not Male
6955,ConvNet_3,0.0,0.0,Male
6956,ConvNet_3,0.0,0.0,Male
6957,ConvNet_3,2.0,0.0,Male
6958,ConvNet_3,0.0,0.0,Male
6959,ConvNet_3,5.0,5.0,Male
6960,ConvNet_3,5.0,5.0,Male
6961,ConvNet_3,2.0,1.0,Male
6962,ConvNet_3,0.0,1.0,Male
6963,ConvNet_3,2.0,1.0,Male
6964,ConvNet_3,0.0,0.0,Male
6965,ConvNet_3,0.0,1.0,Male
6966,ConvNet_3,0.0,2.0,Not Male
6967,ConvNet_3,0.0,2.0,Not Male
6968,ConvNet_3,0.0,0.0,Not Male
6969,ConvNet_3,0.0,0.0,Not Male
6970,ConvNet_3,0.0,0.0,Male
6971,ConvNet_3,0.0,0.0,Not Male
6972,ConvNet_3,0.0,1.0,Not Male
6973,ConvNet_3,0.0,0.0,Not Male
6974,ConvNet_3,3.0,3.0,Male
6975,ConvNet_3,3.0,3.0,Male
6976,ConvNet_3,2.0,2.0,Male
6977,ConvNet_3,3.0,3.0,Not Male
6978,ConvNet_3,0.0,1.0,Male
6979,ConvNet_3,0.0,0.0,Not Male
6980,ConvNet_3,0.0,0.0,Not Male
6981,ConvNet_3,0.0,0.0,Not Male
6982,ConvNet_3,0.0,0.0,Not Male
6983,ConvNet_3,1.0,1.0,Not Male
6984,ConvNet_3,0.0,0.0,Male
6985,ConvNet_3,0.0,3.0,Male
6986,ConvNet_3,0.0,0.0,Not Male
6987,ConvNet_3,0.0,2.0,Male
6988,ConvNet_3,0.0,0.0,Male
6989,ConvNet_3,0.0,2.0,Not Male
6990,ConvNet_3,2.0,3.0,Male
6991,ConvNet_3,2.0,3.0,Male
6992,ConvNet_3,0.0,0.0,Male
6993,ConvNet_3,0.0,0.0,Not Male
6994,ConvNet_3,0.0,0.0,Male
6995,ConvNet_3,0.0,0.0,Not Male
6996,ConvNet_3,0.0,0.0,Not Male
6997,ConvNet_3,0.0,0.0,Male
6998,ConvNet_3,0.0,0.0,Male
6999,ConvNet_3,0.0,0.0,Male
7000,ConvNet_3,0.0,0.0,Male
7001,ConvNet_3,0.0,2.0,Male
7002,ConvNet_3,0.0,2.0,Male
7003,ConvNet_3,0.0,0.0,Not Male
7004,ConvNet_3,0.0,0.0,Male
7005,ConvNet_3,0.0,6.0,Male
7006,ConvNet_3,0.0,0.0,Male
7007,ConvNet_3,0.0,0.0,Male
7008,ConvNet_3,0.0,0.0,Male
7009,ConvNet_3,0.0,0.0,Male
7010,ConvNet_3,2.0,2.0,Male
7011,ConvNet_3,0.0,2.0,Male
7012,ConvNet_3,0.0,0.0,Male
7013,ConvNet_3,0.0,2.0,Not Male
7014,ConvNet_3,0.0,2.0,Not Male
7015,ConvNet_3,0.0,0.0,Not Male
7016,ConvNet_3,0.0,0.0,Not Male
7017,ConvNet_3,1.0,1.0,Male
7018,ConvNet_3,1.0,1.0,Male
7019,ConvNet_3,0.0,0.0,Male
7020,ConvNet_3,0.0,0.0,Not Male
7021,ConvNet_3,0.0,0.0,Not Male
7022,ConvNet_3,0.0,0.0,Male
7023,ConvNet_3,0.0,0.0,Male
7024,ConvNet_3,0.0,0.0,Male
7025,ConvNet_3,0.0,0.0,Male
7026,ConvNet_3,0.0,0.0,Not Male
7027,ConvNet_3,0.0,0.0,Not Male
7028,ConvNet_3,0.0,0.0,Not Male
7029,ConvNet_3,0.0,0.0,Male
7030,ConvNet_3,0.0,0.0,Not Male
7031,ConvNet_3,0.0,0.0,Male
7032,ConvNet_3,0.0,0.0,Not Male
7033,ConvNet_3,1.0,2.0,Male
7034,ConvNet_3,0.0,0.0,Male
7035,ConvNet_3,2.0,0.0,Male
7036,ConvNet_3,0.0,0.0,Not Male
7037,ConvNet_3,0.0,0.0,Not Male
7038,ConvNet_3,0.0,0.0,Not Male
7039,ConvNet_3,0.0,0.0,Not Male
7040,ConvNet_3,0.0,0.0,Male
7041,ConvNet_3,0.0,2.0,Male
7042,ConvNet_3,0.0,2.0,Male
7043,ConvNet_3,0.0,0.0,Not Male
7044,ConvNet_3,0.0,1.0,Not Male
7045,ConvNet_3,0.0,0.0,Male
7046,ConvNet_3,0.0,0.0,Male
7047,ConvNet_3,0.0,0.0,Male
7048,ConvNet_3,0.0,0.0,Male
7049,ConvNet_3,3.0,4.0,Male
7050,ConvNet_3,0.0,0.0,Not Male
7051,ConvNet_3,0.0,0.0,Male
7052,ConvNet_3,0.0,0.0,Male
7053,ConvNet_3,0.0,0.0,Not Male
7054,ConvNet_3,0.0,0.0,Male
7055,ConvNet_3,0.0,0.0,Not Male
7056,ConvNet_3,0.0,0.0,Male
7057,ConvNet_3,0.0,0.0,Male
7058,ConvNet_3,0.0,0.0,Male
7059,ConvNet_3,1.0,0.0,Male
7060,ConvNet_3,1.0,0.0,Male
7061,ConvNet_3,1.0,0.0,Male
7062,ConvNet_3,1.0,0.0,Male
7063,ConvNet_3,1.0,1.0,Male
7064,ConvNet_3,0.0,0.0,Not Male
7065,ConvNet_3,0.0,0.0,Male
7066,ConvNet_3,4.0,4.0,Male
7067,ConvNet_3,0.0,0.0,Not Male
7068,ConvNet_3,6.0,0.0,Male
7069,ConvNet_3,0.0,0.0,Male
7070,ConvNet_3,0.0,0.0,Male
7071,ConvNet_3,0.0,0.0,Male
7072,ConvNet_3,0.0,0.0,Male
7073,ConvNet_3,0.0,0.0,Male
7074,ConvNet_3,0.0,0.0,Male
7075,ConvNet_3,0.0,0.0,Not Male
7076,ConvNet_3,2.0,0.0,Male
7077,ConvNet_3,0.0,0.0,Male
7078,ConvNet_3,4.0,4.0,Not Male
7079,ConvNet_3,0.0,0.0,Male
7080,ConvNet_3,4.0,4.0,Male
7081,ConvNet_3,0.0,0.0,Male
7082,ConvNet_3,0.0,0.0,Not Male
7083,ConvNet_3,0.0,2.0,Not Male
7084,ConvNet_3,3.0,1.0,Not Male
7085,ConvNet_3,0.0,0.0,Not Male
7086,ConvNet_3,0.0,0.0,Not Male
7087,ConvNet_3,0.0,0.0,Male
7088,ConvNet_3,0.0,0.0,Male
7089,ConvNet_3,0.0,0.0,Not Male
7090,ConvNet_3,0.0,0.0,Not Male
7091,ConvNet_3,0.0,0.0,Not Male
7092,ConvNet_3,2.0,2.0,Male
7093,ConvNet_3,0.0,0.0,Male
7094,ConvNet_3,0.0,0.0,Male
7095,ConvNet_3,0.0,0.0,Not Male
7096,ConvNet_3,0.0,0.0,Not Male
7097,ConvNet_3,0.0,0.0,Not Male
7098,ConvNet_3,0.0,1.0,Male
7099,ConvNet_3,0.0,1.0,Male
7100,ConvNet_3,0.0,1.0,Male
7101,ConvNet_3,1.0,3.0,Not Male
7102,ConvNet_3,0.0,0.0,Male
7103,ConvNet_3,0.0,0.0,Not Male
7104,ConvNet_3,0.0,0.0,Not Male
7105,ConvNet_3,0.0,0.0,Not Male
7106,ConvNet_3,0.0,0.0,Male
7107,ConvNet_3,0.0,0.0,Not Male
7108,ConvNet_3,0.0,0.0,Male
7109,ConvNet_3,2.0,1.0,Not Male
7110,ConvNet_3,0.0,0.0,Male
7111,ConvNet_3,0.0,0.0,Male
7112,ConvNet_3,0.0,0.0,Not Male
7113,ConvNet_3,0.0,0.0,Not Male
7114,ConvNet_3,0.0,0.0,Not Male
7115,ConvNet_3,0.0,0.0,Not Male
7116,ConvNet_3,6.0,6.0,Not Male
7117,ConvNet_3,0.0,0.0,Male
7118,ConvNet_3,3.0,1.0,Male
7119,ConvNet_3,3.0,1.0,Male
7120,ConvNet_3,3.0,1.0,Male
7121,ConvNet_3,0.0,0.0,Male
7122,ConvNet_3,0.0,0.0,Male
7123,ConvNet_3,0.0,0.0,Not Male
7124,ConvNet_3,0.0,0.0,Not Male
7125,ConvNet_3,3.0,3.0,Male
7126,ConvNet_3,1.0,1.0,Male
7127,ConvNet_3,0.0,1.0,Male
7128,ConvNet_3,0.0,2.0,Not Male
7129,ConvNet_3,0.0,2.0,Not Male
7130,ConvNet_3,0.0,1.0,Male
7131,ConvNet_3,0.0,0.0,Not Male
7132,ConvNet_3,0.0,0.0,Male
7133,ConvNet_3,0.0,0.0,Not Male
7134,ConvNet_3,0.0,0.0,Male
7135,ConvNet_3,0.0,0.0,Male
7136,ConvNet_3,1.0,2.0,Male
7137,ConvNet_3,4.0,4.0,Not Male
7138,ConvNet_3,0.0,0.0,Not Male
7139,ConvNet_3,0.0,0.0,Male
7140,ConvNet_3,0.0,0.0,Male
7141,ConvNet_3,0.0,0.0,Male
7142,ConvNet_3,0.0,0.0,Male
7143,ConvNet_3,0.0,0.0,Male
7144,ConvNet_3,2.0,2.0,Male
7145,ConvNet_3,2.0,2.0,Male
7146,ConvNet_3,2.0,2.0,Male
7147,ConvNet_3,0.0,0.0,Not Male
7148,ConvNet_3,0.0,0.0,Male
7149,ConvNet_3,1.0,2.0,Male
7150,ConvNet_3,0.0,0.0,Male
7151,ConvNet_3,0.0,0.0,Male
7152,ConvNet_3,0.0,0.0,Not Male
7153,ConvNet_3,0.0,0.0,Male
7154,ConvNet_3,0.0,2.0,Male
7155,ConvNet_3,0.0,0.0,Male
7156,ConvNet_3,0.0,0.0,Not Male
7157,ConvNet_3,0.0,2.0,Male
7158,ConvNet_3,2.0,2.0,Male
7159,ConvNet_3,0.0,0.0,Not Male
7160,ConvNet_3,0.0,0.0,Not Male
7161,ConvNet_3,0.0,0.0,Male
7162,ConvNet_3,0.0,0.0,Not Male
7163,ConvNet_3,0.0,0.0,Not Male
7164,ConvNet_3,0.0,0.0,Male
7165,ConvNet_3,3.0,4.0,Male
7166,ConvNet_3,0.0,0.0,Not Male
7167,ConvNet_3,0.0,0.0,Not Male
7168,ConvNet_3,2.0,0.0,Not Male
7169,ConvNet_3,3.0,4.0,Male
7170,ConvNet_3,3.0,4.0,Male
7171,ConvNet_3,3.0,3.0,Not Male
7172,ConvNet_3,0.0,3.0,Not Male
7173,ConvNet_3,0.0,3.0,Not Male
7174,ConvNet_3,0.0,0.0,Male
7175,ConvNet_3,0.0,0.0,Male
7176,ConvNet_3,0.0,0.0,Not Male
7177,ConvNet_3,0.0,0.0,Not Male
7178,ConvNet_3,0.0,0.0,Male
7179,ConvNet_3,0.0,0.0,Male
7180,ConvNet_3,0.0,0.0,Male
7181,ConvNet_3,0.0,0.0,Male
7182,ConvNet_3,0.0,0.0,Not Male
7183,ConvNet_3,0.0,0.0,Not Male
7184,ConvNet_3,0.0,0.0,Not Male
7185,ConvNet_3,2.0,0.0,Male
7186,ConvNet_3,0.0,2.0,Not Male
7187,ConvNet_3,1.0,1.0,Male
7188,ConvNet_3,0.0,0.0,Not Male
7189,ConvNet_3,0.0,0.0,Not Male
7190,ConvNet_3,0.0,0.0,Not Male
7191,ConvNet_3,0.0,0.0,Not Male
7192,ConvNet_3,0.0,0.0,Not Male
7193,ConvNet_3,0.0,0.0,Not Male
7194,ConvNet_3,1.0,4.0,Not Male
7195,ConvNet_3,4.0,4.0,Not Male
7196,ConvNet_3,0.0,0.0,Male
7197,ConvNet_3,1.0,1.0,Male
7198,ConvNet_3,2.0,0.0,Male
7199,ConvNet_3,2.0,2.0,Not Male
7200,ConvNet_3,0.0,0.0,Male
7201,ConvNet_3,0.0,0.0,Not Male
7202,ConvNet_3,0.0,0.0,Not Male
7203,ConvNet_3,0.0,0.0,Not Male
7204,ConvNet_3,0.0,0.0,Not Male
7205,ConvNet_3,0.0,0.0,Male
7206,ConvNet_3,0.0,0.0,Male
7207,ConvNet_3,2.0,2.0,Male
7208,ConvNet_3,2.0,2.0,Male
7209,ConvNet_3,0.0,0.0,Not Male
7210,ConvNet_3,0.0,0.0,Not Male
7211,ConvNet_3,0.0,0.0,Not Male
7212,ConvNet_3,0.0,0.0,Not Male
7213,ConvNet_3,0.0,0.0,Male
7214,ConvNet_3,0.0,0.0,Male
7215,ConvNet_3,4.0,4.0,Male
7216,ConvNet_3,0.0,0.0,Male
7217,ConvNet_3,0.0,0.0,Not Male
7218,ConvNet_3,0.0,0.0,Not Male
7219,ConvNet_3,0.0,0.0,Not Male
7220,ConvNet_3,0.0,0.0,Not Male
7221,ConvNet_3,0.0,0.0,Male
7222,ConvNet_3,0.0,0.0,Male
7223,ConvNet_3,0.0,1.0,Not Male
7224,ConvNet_3,0.0,0.0,Not Male
7225,ConvNet_3,3.0,1.0,Male
7226,ConvNet_3,2.0,1.0,Male
7227,ConvNet_3,0.0,0.0,Male
7228,ConvNet_3,5.0,5.0,Not Male
7229,ConvNet_3,5.0,5.0,Not Male
7230,ConvNet_3,0.0,0.0,Not Male
7231,ConvNet_3,0.0,0.0,Not Male
7232,ConvNet_3,3.0,3.0,Male
7233,ConvNet_3,3.0,4.0,Male
7234,ConvNet_3,3.0,4.0,Male
7235,ConvNet_3,3.0,4.0,Male
7236,ConvNet_3,0.0,0.0,Male
7237,ConvNet_3,0.0,0.0,Male
7238,ConvNet_3,0.0,0.0,Not Male
7239,ConvNet_3,0.0,0.0,Not Male
7240,ConvNet_3,0.0,0.0,Male
7241,ConvNet_3,0.0,0.0,Male
7242,ConvNet_3,0.0,0.0,Male
7243,ConvNet_3,0.0,0.0,Male
7244,ConvNet_3,0.0,0.0,Male
7245,ConvNet_3,0.0,0.0,Not Male
7246,ConvNet_3,0.0,0.0,Male
7247,ConvNet_3,0.0,0.0,Not Male
7248,ConvNet_3,0.0,0.0,Not Male
7249,ConvNet_3,0.0,0.0,Not Male
7250,ConvNet_3,0.0,0.0,Not Male
7251,ConvNet_3,0.0,0.0,Male
7252,ConvNet_3,0.0,0.0,Not Male
7253,ConvNet_3,0.0,0.0,Male
7254,ConvNet_3,0.0,0.0,Male
7255,ConvNet_3,0.0,0.0,Not Male
7256,ConvNet_3,5.0,5.0,Not Male
7257,ConvNet_3,0.0,0.0,Not Male
7258,ConvNet_3,0.0,0.0,Not Male
7259,ConvNet_3,0.0,0.0,Male
7260,ConvNet_3,1.0,0.0,Male
7261,ConvNet_3,0.0,0.0,Male
7262,ConvNet_3,0.0,2.0,Male
7263,ConvNet_3,0.0,2.0,Male
7264,ConvNet_3,0.0,0.0,Not Male
7265,ConvNet_3,0.0,0.0,Male
7266,ConvNet_3,0.0,0.0,Male
7267,ConvNet_3,0.0,0.0,Not Male
7268,ConvNet_3,0.0,0.0,Not Male
7269,ConvNet_3,0.0,0.0,Male
7270,ConvNet_3,0.0,0.0,Not Male
7271,ConvNet_3,0.0,0.0,Male
7272,ConvNet_3,0.0,0.0,Male
7273,ConvNet_3,0.0,0.0,Male
7274,ConvNet_3,3.0,3.0,Male
7275,ConvNet_3,5.0,3.0,Male
7276,ConvNet_3,0.0,0.0,Male
7277,ConvNet_3,0.0,0.0,Male
7278,ConvNet_3,0.0,0.0,Not Male
7279,ConvNet_3,2.0,2.0,Male
7280,ConvNet_3,2.0,2.0,Male
7281,ConvNet_3,0.0,0.0,Male
7282,ConvNet_3,3.0,3.0,Male
7283,ConvNet_3,2.0,2.0,Male
7284,ConvNet_3,2.0,2.0,Male
7285,ConvNet_3,0.0,0.0,Not Male
7286,ConvNet_3,2.0,1.0,Male
7287,ConvNet_3,0.0,4.0,Not Male
7288,ConvNet_3,0.0,1.0,Not Male
7289,ConvNet_3,2.0,2.0,Not Male
7290,ConvNet_3,2.0,2.0,Not Male
7291,ConvNet_3,0.0,0.0,Male
7292,ConvNet_3,1.0,1.0,Male
7293,ConvNet_3,0.0,0.0,Not Male
7294,ConvNet_3,0.0,0.0,Male
7295,ConvNet_3,5.0,5.0,Male
7296,ConvNet_3,0.0,0.0,Not Male
7297,ConvNet_3,0.0,0.0,Not Male
7298,ConvNet_3,0.0,0.0,Not Male
7299,ConvNet_3,3.0,1.0,Male
7300,ConvNet_3,0.0,0.0,Male
7301,ConvNet_3,2.0,0.0,Male
7302,ConvNet_3,0.0,0.0,Male
7303,ConvNet_3,0.0,0.0,Male
7304,ConvNet_3,0.0,0.0,Not Male
7305,ConvNet_3,0.0,0.0,Male
7306,ConvNet_3,2.0,0.0,Male
7307,ConvNet_3,0.0,0.0,Male
7308,ConvNet_3,0.0,0.0,Male
7309,ConvNet_3,3.0,3.0,Not Male
7310,ConvNet_3,4.0,3.0,Not Male
7311,ConvNet_3,1.0,2.0,Not Male
7312,ConvNet_3,0.0,0.0,Male
7313,ConvNet_3,0.0,0.0,Male
7314,ConvNet_3,0.0,0.0,Not Male
7315,ConvNet_3,0.0,0.0,Male
7316,ConvNet_3,1.0,1.0,Not Male
7317,ConvNet_3,0.0,0.0,Not Male
7318,ConvNet_3,4.0,0.0,Not Male
7319,ConvNet_3,0.0,0.0,Male
7320,ConvNet_3,0.0,0.0,Male
7321,ConvNet_3,4.0,1.0,Male
7322,ConvNet_3,1.0,1.0,Male
7323,ConvNet_3,1.0,1.0,Male
7324,ConvNet_3,1.0,1.0,Male
7325,ConvNet_3,4.0,1.0,Male
7326,ConvNet_3,0.0,0.0,Not Male
7327,ConvNet_3,0.0,0.0,Not Male
7328,ConvNet_3,0.0,0.0,Not Male
7329,ConvNet_3,3.0,4.0,Male
7330,ConvNet_3,3.0,3.0,Male
7331,ConvNet_3,3.0,3.0,Male
7332,ConvNet_3,0.0,0.0,Male
7333,ConvNet_3,0.0,0.0,Male
7334,ConvNet_3,1.0,4.0,Male
7335,ConvNet_3,0.0,0.0,Male
7336,ConvNet_3,0.0,0.0,Not Male
7337,ConvNet_3,0.0,0.0,Not Male
7338,ConvNet_3,0.0,0.0,Not Male
7339,ConvNet_3,0.0,1.0,Not Male
7340,ConvNet_3,0.0,0.0,Male
7341,ConvNet_3,0.0,0.0,Not Male
7342,ConvNet_3,0.0,0.0,Not Male
7343,ConvNet_3,0.0,3.0,Male
7344,ConvNet_3,0.0,3.0,Male
7345,ConvNet_3,3.0,3.0,Male
7346,ConvNet_3,2.0,1.0,Male
7347,ConvNet_3,0.0,0.0,Male
7348,ConvNet_3,0.0,2.0,Not Male
7349,ConvNet_3,0.0,2.0,Not Male
7350,ConvNet_3,0.0,0.0,Male
7351,ConvNet_3,0.0,0.0,Not Male
7352,ConvNet_3,0.0,0.0,Male
7353,ConvNet_3,0.0,0.0,Not Male
7354,ConvNet_3,0.0,0.0,Not Male
7355,ConvNet_3,0.0,0.0,Not Male
7356,ConvNet_3,0.0,0.0,Not Male
7357,ConvNet_3,2.0,2.0,Male
7358,ConvNet_3,0.0,3.0,Male
7359,ConvNet_3,0.0,3.0,Male
7360,ConvNet_3,0.0,0.0,Not Male
7361,ConvNet_3,0.0,0.0,Male
7362,ConvNet_3,0.0,0.0,Male
7363,ConvNet_3,0.0,0.0,Not Male
7364,ConvNet_3,0.0,0.0,Male
7365,ConvNet_3,2.0,0.0,Male
7366,ConvNet_3,2.0,0.0,Male
7367,ConvNet_3,0.0,0.0,Not Male
7368,ConvNet_3,0.0,0.0,Not Male
7369,ConvNet_3,0.0,0.0,Not Male
7370,ConvNet_3,0.0,0.0,Male
7371,ConvNet_3,0.0,0.0,Not Male
7372,ConvNet_3,2.0,1.0,Not Male
7373,ConvNet_3,4.0,4.0,Not Male
7374,ConvNet_3,3.0,4.0,Not Male
7375,ConvNet_3,0.0,0.0,Not Male
7376,ConvNet_3,0.0,0.0,Not Male
7377,ConvNet_3,0.0,0.0,Not Male
7378,ConvNet_3,0.0,0.0,Male
7379,ConvNet_3,2.0,2.0,Male
7380,ConvNet_3,2.0,2.0,Male
7381,ConvNet_3,0.0,2.0,Male
7382,ConvNet_3,3.0,6.0,Male
7383,ConvNet_3,5.0,6.0,Male
7384,ConvNet_3,0.0,0.0,Male
7385,ConvNet_3,0.0,6.0,Not Male
7386,ConvNet_3,0.0,0.0,Male
7387,ConvNet_3,0.0,0.0,Not Male
7388,ConvNet_3,0.0,0.0,Male
7389,ConvNet_3,3.0,4.0,Male
7390,ConvNet_3,0.0,0.0,Not Male
7391,ConvNet_3,0.0,2.0,Male
7392,ConvNet_3,2.0,2.0,Male
7393,ConvNet_3,2.0,2.0,Male
7394,ConvNet_3,0.0,0.0,Not Male
7395,ConvNet_3,1.0,0.0,Not Male
7396,ConvNet_3,0.0,0.0,Not Male
7397,ConvNet_3,0.0,0.0,Male
7398,ConvNet_3,0.0,0.0,Not Male
7399,ConvNet_3,0.0,0.0,Male
7400,ConvNet_3,0.0,0.0,Male
7401,ConvNet_3,0.0,0.0,Male
7402,ConvNet_3,0.0,0.0,Male
7403,ConvNet_3,0.0,0.0,Not Male
7404,ConvNet_3,0.0,0.0,Male
7405,ConvNet_3,1.0,2.0,Not Male
7406,ConvNet_3,0.0,0.0,Not Male
7407,ConvNet_3,0.0,0.0,Not Male
7408,ConvNet_3,0.0,0.0,Not Male
7409,ConvNet_3,0.0,0.0,Male
7410,ConvNet_3,0.0,0.0,Not Male
7411,ConvNet_3,0.0,0.0,Male
7412,ConvNet_3,0.0,0.0,Not Male
7413,ConvNet_3,0.0,2.0,Male
7414,ConvNet_3,1.0,2.0,Male
7415,ConvNet_3,2.0,2.0,Male
7416,ConvNet_3,5.0,1.0,Male
7417,ConvNet_3,1.0,0.0,Not Male
7418,ConvNet_3,5.0,3.0,Male
7419,ConvNet_3,3.0,3.0,Male
7420,ConvNet_3,5.0,3.0,Male
7421,ConvNet_3,0.0,0.0,Male
7422,ConvNet_3,0.0,0.0,Not Male
7423,ConvNet_3,0.0,0.0,Male
7424,ConvNet_3,2.0,2.0,Male
7425,ConvNet_3,2.0,2.0,Male
7426,ConvNet_3,0.0,0.0,Male
7427,ConvNet_3,1.0,1.0,Not Male
7428,ConvNet_3,1.0,1.0,Not Male
7429,ConvNet_3,0.0,0.0,Male
7430,ConvNet_3,0.0,0.0,Male
7431,ConvNet_3,0.0,1.0,Male
7432,ConvNet_3,0.0,0.0,Male
7433,ConvNet_3,1.0,2.0,Not Male
7434,ConvNet_3,0.0,0.0,Male
7435,ConvNet_3,0.0,0.0,Male
7436,ConvNet_3,0.0,0.0,Male
7437,ConvNet_3,1.0,0.0,Male
7438,ConvNet_3,1.0,0.0,Male
7439,ConvNet_3,0.0,0.0,Not Male
7440,ConvNet_3,0.0,0.0,Not Male
7441,ConvNet_3,0.0,0.0,Not Male
7442,ConvNet_3,0.0,0.0,Male
7443,ConvNet_3,0.0,0.0,Not Male
7444,ConvNet_3,0.0,0.0,Male
7445,ConvNet_3,0.0,0.0,Male
7446,ConvNet_3,0.0,0.0,Male
7447,ConvNet_3,0.0,2.0,Male
7448,ConvNet_3,0.0,0.0,Not Male
7449,ConvNet_3,0.0,0.0,Male
7450,ConvNet_3,0.0,0.0,Male
7451,ConvNet_3,0.0,0.0,Not Male
7452,ConvNet_3,0.0,0.0,Not Male
7453,ConvNet_3,3.0,3.0,Male
7454,ConvNet_3,0.0,0.0,Not Male
7455,ConvNet_3,0.0,0.0,Not Male
7456,ConvNet_3,0.0,0.0,Not Male
7457,ConvNet_3,0.0,0.0,Male
7458,ConvNet_3,1.0,1.0,Male
7459,ConvNet_3,1.0,1.0,Male
7460,ConvNet_3,0.0,0.0,Not Male
7461,ConvNet_3,0.0,0.0,Male
7462,ConvNet_3,0.0,0.0,Male
7463,ConvNet_3,1.0,0.0,Male
7464,ConvNet_3,1.0,0.0,Male
7465,ConvNet_3,0.0,0.0,Male
7466,ConvNet_3,0.0,0.0,Not Male
7467,ConvNet_3,3.0,3.0,Male
7468,ConvNet_3,0.0,0.0,Not Male
7469,ConvNet_3,0.0,0.0,Male
7470,ConvNet_3,0.0,0.0,Not Male
7471,ConvNet_3,0.0,0.0,Male
7472,ConvNet_3,0.0,0.0,Male
7473,ConvNet_3,1.0,1.0,Male
7474,ConvNet_3,0.0,1.0,Male
7475,ConvNet_3,0.0,0.0,Male
7476,ConvNet_3,0.0,0.0,Male
7477,ConvNet_3,0.0,0.0,Male
